commit	component_content_hash	fixture_hash	primary_score_median	primary_score_stdev	n_runs	status	diagnostic_json	description
1f096371c477b544bc058d1d6447d3c0439248a8	680f824aea25353cbca128ac6ea581e23e979380116df43ba6e065580129e5ae	8e8922d86e1922d3523d8724a56b158eb2f54f8f01cf2ca17970d845ce950dc4	0.0	0.34641	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":1,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":0,""major"":2,""minor"":0},""latency_ms"":86407,""raised_counts"":{""critical"":0,""major"":3,""minor"":0},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":0,""major"":1,""minor"":0},""turns_used"":2},""primary"":0.6,""status"":""ok""},{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":1,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":2,""major"":3,""minor"":1},""latency_ms"":81975,""raised_counts"":{""critical"":2,""major"":4,""minor"":1},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":0,""major"":1,""minor"":0},""turns_used"":2},""primary"":0.0,""status"":""ok""},{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":1,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":2,""major"":5,""minor"":1},""latency_ms"":93809,""raised_counts"":{""critical"":2,""major"":6,""minor"":1},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":0,""major"":1,""minor"":0},""turns_used"":2},""primary"":0.0,""status"":""ok""}]}"	Worker adds an 80-LOC module with no manifest header; Skeptic should raise Major for missing module manifest.
1f096371c477b544bc058d1d6447d3c0439248a8	680f824aea25353cbca128ac6ea581e23e979380116df43ba6e065580129e5ae	99cd11159142dc0af5363f966e098fa5dd36073ef91d898901d085b4b08e13f7	0.0	0.144338	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":1,""major"":0,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":3,""major"":2,""minor"":0},""latency_ms"":72846,""raised_counts"":{""critical"":4,""major"":2,""minor"":0},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":1,""major"":0,""minor"":0},""turns_used"":2},""primary"":0.0,""status"":""ok""},{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":1,""major"":0,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":3,""major"":2,""minor"":0},""latency_ms"":64361,""raised_counts"":{""critical"":4,""major"":2,""minor"":0},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":1,""major"":0,""minor"":0},""turns_used"":2},""primary"":0.0,""status"":""ok""},{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":1,""major"":0,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":1,""major"":4,""minor"":1},""latency_ms"":58103,""raised_counts"":{""critical"":2,""major"":4,""minor"":1},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":1,""major"":0,""minor"":0},""turns_used"":2},""primary"":0.25,""status"":""ok""}]}"	Worker adds a file download endpoint with a classic path-traversal vulnerability; Skeptic should raise Critical.
1f096371c477b544bc058d1d6447d3c0439248a8	680f824aea25353cbca128ac6ea581e23e979380116df43ba6e065580129e5ae	2ddbe6dd26a2ae36d98b99e9eb62980fd485a0735ce915f9b8cbe76ece271809	1.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""clean_case"":true,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":0,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":0,""major"":0,""minor"":0},""latency_ms"":44786,""raised_counts"":{""critical"":0,""major"":0,""minor"":0},""signoff_expected"":true,""signoff_granted"":true,""signoff_match"":true,""tp"":{""critical"":0,""major"":0,""minor"":0},""turns_used"":2},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""clean_case"":true,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":0,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":0,""major"":0,""minor"":0},""latency_ms"":36835,""raised_counts"":{""critical"":0,""major"":0,""minor"":0},""signoff_expected"":true,""signoff_granted"":true,""signoff_match"":true,""tp"":{""critical"":0,""major"":0,""minor"":0},""turns_used"":2},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""clean_case"":true,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":0,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":0,""major"":0,""minor"":0},""latency_ms"":35017,""raised_counts"":{""critical"":0,""major"":0,""minor"":0},""signoff_expected"":true,""signoff_granted"":true,""signoff_match"":true,""tp"":{""critical"":0,""major"":0,""minor"":0},""turns_used"":2},""primary"":1.0,""status"":""ok""}]}"	Clean docstring-only typo fix in an existing module. Skeptic should grant sign-off with no Critical or Major findings.
1f096371c477b544bc058d1d6447d3c0439248a8	680f824aea25353cbca128ac6ea581e23e979380116df43ba6e065580129e5ae	257c761a677ccaa1cb4719aeb04a7a72eab6d9305965437be5303a431e5b050c	0.08	0.061101	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":1,""major"":0,""minor"":1},""fn"":{""critical"":0,""major"":0,""minor"":1},""format_valid"":true,""fp"":{""critical"":3,""major"":4,""minor"":0},""latency_ms"":64192,""raised_counts"":{""critical"":4,""major"":4,""minor"":0},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":1,""major"":0,""minor"":0},""turns_used"":2},""primary"":0.0,""status"":""ok""},{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":1,""major"":0,""minor"":1},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":3,""major"":2,""minor"":1},""latency_ms"":65824,""raised_counts"":{""critical"":4,""major"":2,""minor"":2},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":1,""major"":0,""minor"":1},""turns_used"":2},""primary"":0.08,""status"":""ok""},{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":1,""major"":0,""minor"":1},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":3,""major"":2,""minor"":0},""latency_ms"":60352,""raised_counts"":{""critical"":4,""major"":2,""minor"":1},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":1,""major"":0,""minor"":1},""turns_used"":2},""primary"":0.12,""status"":""ok""}]}"	Password reset handler hashes the reset token with SHA-1 and uses a bare magic number (32) for the token byte length. Skeptic should raise Critical on insecure hash for token storage and Minor on the unnamed magic number.
1f096371c477b544bc058d1d6447d3c0439248a8	680f824aea25353cbca128ac6ea581e23e979380116df43ba6e065580129e5ae	c832b6ade8764a383b1d04ddf9989955bb3e5c0d0d0e0a5394e548c9e3e0e85b	0.8	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":1,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":0,""major"":1,""minor"":0},""latency_ms"":46421,""raised_counts"":{""critical"":0,""major"":2,""minor"":0},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":0,""major"":1,""minor"":0},""turns_used"":2},""primary"":0.8,""status"":""ok""},{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":1,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":0,""major"":1,""minor"":0},""latency_ms"":58908,""raised_counts"":{""critical"":0,""major"":2,""minor"":0},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":0,""major"":1,""minor"":0},""turns_used"":2},""primary"":0.8,""status"":""ok""},{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":1,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":0,""major"":1,""minor"":0},""latency_ms"":46387,""raised_counts"":{""critical"":0,""major"":2,""minor"":0},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":0,""major"":1,""minor"":0},""turns_used"":2},""primary"":0.8,""status"":""ok""}]}"	Bug fix for a null-dereference in webhook signature verification, but the new regression test exercises the pre-fix happy path instead of the failure mode; Skeptic should raise Major for missing regression test.
1f096371c477b544bc058d1d6447d3c0439248a8	680f824aea25353cbca128ac6ea581e23e979380116df43ba6e065580129e5ae	8e8922d86e1922d3523d8724a56b158eb2f54f8f01cf2ca17970d845ce950dc4	0.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":1,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":2,""major"":3,""minor"":0},""latency_ms"":68649,""raised_counts"":{""critical"":2,""major"":4,""minor"":0},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":0,""major"":1,""minor"":0},""turns_used"":2},""primary"":0.0,""status"":""ok""},{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":1,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":0,""major"":5,""minor"":0},""latency_ms"":71939,""raised_counts"":{""critical"":0,""major"":6,""minor"":0},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":0,""major"":1,""minor"":0},""turns_used"":2},""primary"":0.0,""status"":""ok""},{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":1,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":0,""major"":5,""minor"":0},""latency_ms"":69749,""raised_counts"":{""critical"":0,""major"":6,""minor"":0},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":0,""major"":1,""minor"":0},""turns_used"":2},""primary"":0.0,""status"":""ok""}]}"	Worker adds an 80-LOC module with no manifest header; Skeptic should raise Major for missing module manifest.
1f096371c477b544bc058d1d6447d3c0439248a8	680f824aea25353cbca128ac6ea581e23e979380116df43ba6e065580129e5ae	99cd11159142dc0af5363f966e098fa5dd36073ef91d898901d085b4b08e13f7	0.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":1,""major"":0,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":3,""major"":2,""minor"":1},""latency_ms"":58612,""raised_counts"":{""critical"":4,""major"":2,""minor"":1},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":1,""major"":0,""minor"":0},""turns_used"":2},""primary"":0.0,""status"":""ok""},{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":1,""major"":0,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":3,""major"":2,""minor"":0},""latency_ms"":69667,""raised_counts"":{""critical"":4,""major"":2,""minor"":0},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":1,""major"":0,""minor"":0},""turns_used"":2},""primary"":0.0,""status"":""ok""},{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":1,""major"":0,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":3,""major"":2,""minor"":1},""latency_ms"":64730,""raised_counts"":{""critical"":4,""major"":2,""minor"":1},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":1,""major"":0,""minor"":0},""turns_used"":2},""primary"":0.0,""status"":""ok""}]}"	Worker adds a file download endpoint with a classic path-traversal vulnerability; Skeptic should raise Critical.
1f096371c477b544bc058d1d6447d3c0439248a8	680f824aea25353cbca128ac6ea581e23e979380116df43ba6e065580129e5ae	2ddbe6dd26a2ae36d98b99e9eb62980fd485a0735ce915f9b8cbe76ece271809	1.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""clean_case"":true,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":0,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":0,""major"":0,""minor"":0},""latency_ms"":36327,""raised_counts"":{""critical"":0,""major"":0,""minor"":0},""signoff_expected"":true,""signoff_granted"":true,""signoff_match"":true,""tp"":{""critical"":0,""major"":0,""minor"":0},""turns_used"":2},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""clean_case"":true,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":0,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":0,""major"":0,""minor"":0},""latency_ms"":38814,""raised_counts"":{""critical"":0,""major"":0,""minor"":0},""signoff_expected"":true,""signoff_granted"":true,""signoff_match"":true,""tp"":{""critical"":0,""major"":0,""minor"":0},""turns_used"":2},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""clean_case"":true,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":0,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":0,""major"":0,""minor"":0},""latency_ms"":37297,""raised_counts"":{""critical"":0,""major"":0,""minor"":0},""signoff_expected"":true,""signoff_granted"":true,""signoff_match"":true,""tp"":{""critical"":0,""major"":0,""minor"":0},""turns_used"":2},""primary"":1.0,""status"":""ok""}]}"	Clean docstring-only typo fix in an existing module. Skeptic should grant sign-off with no Critical or Major findings.
1f096371c477b544bc058d1d6447d3c0439248a8	680f824aea25353cbca128ac6ea581e23e979380116df43ba6e065580129e5ae	257c761a677ccaa1cb4719aeb04a7a72eab6d9305965437be5303a431e5b050c	0.12	0.069282	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":1,""major"":0,""minor"":1},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":3,""major"":2,""minor"":0},""latency_ms"":95771,""raised_counts"":{""critical"":4,""major"":2,""minor"":1},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":1,""major"":0,""minor"":1},""turns_used"":2},""primary"":0.12,""status"":""ok""},{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":1,""major"":0,""minor"":1},""fn"":{""critical"":0,""major"":0,""minor"":1},""format_valid"":true,""fp"":{""critical"":3,""major"":2,""minor"":0},""latency_ms"":73090,""raised_counts"":{""critical"":4,""major"":2,""minor"":0},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":1,""major"":0,""minor"":0},""turns_used"":2},""primary"":0.0,""status"":""ok""},{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":1,""major"":0,""minor"":1},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":3,""major"":2,""minor"":0},""latency_ms"":69864,""raised_counts"":{""critical"":4,""major"":2,""minor"":1},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":1,""major"":0,""minor"":1},""turns_used"":2},""primary"":0.12,""status"":""ok""}]}"	Password reset handler hashes the reset token with SHA-1 and uses a bare magic number (32) for the token byte length. Skeptic should raise Critical on insecure hash for token storage and Minor on the unnamed magic number.
1f096371c477b544bc058d1d6447d3c0439248a8	680f824aea25353cbca128ac6ea581e23e979380116df43ba6e065580129e5ae	c832b6ade8764a383b1d04ddf9989955bb3e5c0d0d0e0a5394e548c9e3e0e85b	0.8	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":1,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":0,""major"":1,""minor"":0},""latency_ms"":52321,""raised_counts"":{""critical"":0,""major"":2,""minor"":0},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":0,""major"":1,""minor"":0},""turns_used"":2},""primary"":0.8,""status"":""ok""},{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":1,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":0,""major"":1,""minor"":0},""latency_ms"":65088,""raised_counts"":{""critical"":0,""major"":2,""minor"":0},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":0,""major"":1,""minor"":0},""turns_used"":2},""primary"":0.8,""status"":""ok""},{""diagnostic"":{""clean_case"":false,""cli_status"":""ok"",""expected_counts"":{""critical"":0,""major"":1,""minor"":0},""fn"":{""critical"":0,""major"":0,""minor"":0},""format_valid"":true,""fp"":{""critical"":0,""major"":1,""minor"":0},""latency_ms"":65211,""raised_counts"":{""critical"":0,""major"":2,""minor"":0},""signoff_expected"":false,""signoff_granted"":false,""signoff_match"":true,""tp"":{""critical"":0,""major"":1,""minor"":0},""turns_used"":2},""primary"":0.8,""status"":""ok""}]}"	Bug fix for a null-dereference in webhook signature verification, but the new regression test exercises the pre-fix happy path instead of the failure mode; Skeptic should raise Major for missing regression test.
